,TEAM_ID,combined_zone,SHOT_TYPE,TEAM_NAME,FGM,FGA,OREB,2nd_Chance_Pts,FG%,MISSES,OREB%,shot_value,pts_per_OREB,xpps,z_pts_per_OREB,scaled_pts_per_OREB
66,1610612740,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,26,82,10,12,0.3170731707317073,56,0.17857142857142858,2,1.2,0.7968651256933532,0.8606825207072882,1.334294030685496
67,1610612740,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,14,48,3,2,0.2916666666666667,34,0.08823529411764706,2,0.6666666666666666,0.6637446326134802,0.19025243749026516,1.2865807884823492
68,1610612740,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,7,26,5,4,0.2692307692307692,19,0.2631578947368421,2,0.8,0.7881748267371416,0.35785995829452105,1.298509099033136
69,1610612740,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,25,69,10,10,0.36231884057971014,44,0.22727272727272727,2,1.0,0.9154205166462777,0.6092712395009047,1.316401564859316
70,1610612740,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,New Orleans Pelicans,730,1127,140,154,0.64773735581189,397,0.3526448362720403,2,1.1,1.4601141896079297,0.7349768801040966,1.325347797772406
71,1610612740,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,New Orleans Pelicans,31,90,12,15,0.34444444444444444,59,0.2033898305084746,3,1.25,1.2118356196189386,0.9235353410088842,1.338767147142041
72,1610612741,Above the Break 3_Center(C)_24+ ft._3PT Field Goal,3PT Field Goal,Chicago Bulls,68,220,18,14,0.3090909090909091,152,0.11842105263157894,3,0.7777777777777778,1.033351722049746,0.32992537149381174,1.2965210472746715
73,1610612741,Above the Break 3_Left Side Center(LC)_24+ ft._3PT Field Goal,3PT Field Goal,Chicago Bulls,73,232,18,14,0.3146551724137931,159,0.11320754716981132,3,0.7777777777777778,1.0445576674609658,0.32992537149381174,1.2965210472746715
74,1610612741,Above the Break 3_Right Side Center(RC)_24+ ft._3PT Field Goal,3PT Field Goal,Chicago Bulls,79,228,26,14,0.34649122807017546,149,0.174496644295302,3,0.5384615384615384,1.1848811084946114,0.02909135979386539,1.2751112591065927
75,1610612741,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,60,153,12,12,0.39215686274509803,93,0.12903225806451613,2,1.0,0.8875609070477894,0.6092712395009047,1.316401564859316
