,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
4,Shot Area,Right Corner 3,4,12,0.333,4,12,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,4,3,3,3,3,1,4,4,1,1,1,4,49,Right Corner 3,202498
5,Shot Area,Above the Break 3,24,67,0.358,24,67,0.358,0.537,1,0.0,0.0,1.0,0.0,1.0,0.0,2,2,3,1,1,2,2,4,4,4,1,1,1,4,49,Above the Break 3,202498
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,49,Backcourt,202498
0,Shot Area,Restricted Area,101,153,0.66,0,0,0.0,0.66,14,0.812,0.188,0.0,0.0,0.812,0.188,3,3,1,5,6,5,2,7,2,3,5,2,4,3,49,Restricted Area,202691
1,Shot Area,In The Paint (Non-RA),49,107,0.458,0,0,0.0,0.458,8,0.551,0.449,0.0,0.0,0.551,0.449,4,4,4,5,6,5,6,6,4,1,5,2,6,1,49,In The Paint (Non-RA),202691
2,Shot Area,Mid-Range,196,399,0.491,1,2,0.5,0.492,7,0.754,0.246,1.0,0.0,0.755,0.245,1,2,3,4,4,2,5,5,3,2,1,2,5,2,49,Mid-Range,202691
3,Shot Area,Left Corner 3,27,51,0.529,27,51,0.529,0.794,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,1,5,4,1,2,1,5,49,Left Corner 3,202691
4,Shot Area,Right Corner 3,19,45,0.422,19,45,0.422,0.633,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,4,4,1,5,4,1,2,1,5,49,Right Corner 3,202691
5,Shot Area,Above the Break 3,183,421,0.435,182,420,0.433,0.651,1,1.0,0.0,0.94,0.06,0.94,0.06,2,1,5,1,1,3,3,4,1,4,4,1,3,4,49,Above the Break 3,202691
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,4,5,7,1,5,4,5,2,7,5,49,Backcourt,202691
0,Shot Area,Restricted Area,109,167,0.653,0,0,0.0,0.653,13,0.679,0.321,0.0,0.0,0.679,0.321,1,1,1,1,1,1,1,7,3,1,1,1,3,1,49,Restricted Area,202684
1,Shot Area,In The Paint (Non-RA),18,51,0.353,0,0,0.0,0.353,6,0.889,0.111,0.0,0.0,0.889,0.111,2,2,2,1,1,1,2,6,1,3,1,1,1,3,49,In The Paint (Non-RA),202684
2,Shot Area,Mid-Range,5,17,0.294,0,0,0.0,0.294,1,0.8,0.2,0.0,0.0,0.8,0.2,3,3,3,1,1,1,3,5,2,2,1,1,2,2,49,Mid-Range,202684
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Left Corner 3,202684
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Right Corner 3,202684
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Above the Break 3,202684
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Backcourt,202684
0,Shot Area,Restricted Area,48,105,0.457,0,0,0.0,0.457,23,0.729,0.271,0.0,0.0,0.729,0.271,1,1,1,4,6,4,4,7,2,2,4,1,5,2,49,Restricted Area,1628414
1,Shot Area,In The Paint (Non-RA),19,45,0.422,0,0,0.0,0.422,9,0.474,0.526,0.0,0.0,0.474,0.526,2,2,4,4,6,4,6,6,3,1,4,1,6,1,49,In The Paint (Non-RA),1628414
2,Shot Area,Mid-Range,10,23,0.435,0,1,0.0,0.435,3,0.9,0.1,0.0,0.0,0.9,0.1,4,4,3,4,5,4,5,5,1,3,4,1,4,3,49,Mid-Range,1628414
3,Shot Area,Left Corner 3,7,16,0.438,7,16,0.438,0.656,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,1,4,4,1,1,1,4,49,Left Corner 3,1628414
4,Shot Area,Right Corner 3,5,13,0.385,5,13,0.385,0.577,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,5,3,3,2,2,1,4,4,1,1,1,4,49,Right Corner 3,1628414
5,Shot Area,Above the Break 3,11,29,0.379,11,29,0.379,0.569,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,6,1,1,3,3,1,4,4,1,1,1,4,49,Above the Break 3,1628414
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,49,Backcourt,1628414
0,Shot Area,Restricted Area,50,71,0.704,0,0,0.0,0.704,2,0.7,0.3,0.0,0.0,0.7,0.3,2,2,1,4,4,4,2,4,3,1,4,1,6,1,49,Restricted Area,201229
1,Shot Area,In The Paint (Non-RA),5,24,0.208,0,0,0.0,0.208,5,1.0,0.0,0.0,0.0,1.0,0.0,5,5,6,4,4,4,6,7,1,3,4,1,1,3,49,In The Paint (Non-RA),201229
2,Shot Area,Mid-Range,5,12,0.417,0,0,0.0,0.417,0,0.8,0.2,0.0,0.0,0.8,0.2,5,6,4,4,4,4,5,1,2,2,4,1,5,2,49,Mid-Range,201229
3,Shot Area,Left Corner 3,10,33,0.303,10,33,0.303,0.455,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,5,3,3,3,4,1,4,3,1,1,1,3,49,Left Corner 3,201229
4,Shot Area,Right Corner 3,29,61,0.475,29,61,0.475,0.713,2,0.0,0.0,1.0,0.0,1.0,0.0,3,3,2,2,2,1,1,4,4,3,1,1,1,3,49,Right Corner 3,201229
5,Shot Area,Above the Break 3,120,271,0.443,120,271,0.443,0.664,4,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,1,1,2,3,6,4,3,1,1,1,3,49,Above the Break 3,201229
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,1,7,3,49,Backcourt,201229
0,Shot Area,Restricted Area,312,446,0.7,0,0,0.0,0.7,43,0.647,0.353,0.0,0.0,0.647,0.353,1,1,1,4,5,4,3,7,2,2,4,2,5,2,49,Restricted Area,1626157
1,Shot Area,In The Paint (Non-RA),117,253,0.462,0,0,0.0,0.462,18,0.53,0.47,0.0,0.0,0.53,0.47,2,2,5,4,5,4,6,6,3,1,4,2,6,1,49,In The Paint (Non-RA),1626157
2,Shot Area,Mid-Range,90,188,0.479,0,0,0.0,0.479,3,0.767,0.233,0.0,0.0,0.767,0.233,4,4,4,4,5,4,5,5,1,3,4,2,4,3,49,Mid-Range,1626157
3,Shot Area,Left Corner 3,15,27,0.556,15,27,0.556,0.833,0,0.0,0.0,0.8,0.2,0.8,0.2,5,5,2,2,2,1,1,1,4,4,3,1,3,4,49,Left Corner 3,1626157
4,Shot Area,Right Corner 3,11,20,0.55,11,20,0.55,0.825,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,3,3,3,2,2,1,4,4,1,2,1,5,49,Right Corner 3,1626157
5,Shot Area,Above the Break 3,94,237,0.397,94,237,0.397,0.595,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,6,1,1,3,4,1,4,4,1,2,1,5,49,Above the Break 3,1626157
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1626157
0,Shot Area,Restricted Area,42,74,0.568,0,0,0.0,0.568,14,0.5,0.5,0.0,0.0,0.5,0.5,2,4,1,4,4,4,2,7,3,1,4,2,6,1,49,Restricted Area,200782
1,Shot Area,In The Paint (Non-RA),7,30,0.233,0,0,0.0,0.233,2,0.714,0.286,0.0,0.0,0.714,0.286,6,5,6,4,4,4,6,6,2,2,4,2,5,2,49,In The Paint (Non-RA),200782
2,Shot Area,Mid-Range,8,27,0.296,0,0,0.0,0.296,0,0.875,0.125,0.0,0.0,0.875,0.125,5,6,5,4,4,4,5,1,1,3,4,2,4,3,49,Mid-Range,200782
3,Shot Area,Left Corner 3,50,117,0.427,50,117,0.427,0.641,1,0.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,1,1,1,3,4,4,1,2,1,5,49,Left Corner 3,200782
4,Shot Area,Right Corner 3,33,89,0.371,33,89,0.371,0.556,1,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,2,3,2,3,3,4,4,1,2,1,5,49,Right Corner 3,200782
5,Shot Area,Above the Break 3,32,104,0.308,32,104,0.308,0.462,1,0.0,0.0,0.938,0.063,0.938,0.063,4,2,4,3,2,3,4,3,4,4,3,1,3,4,49,Above the Break 3,200782
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,200782
0,Shot Area,Restricted Area,55,86,0.64,0,0,0.0,0.64,6,0.473,0.527,0.0,0.0,0.473,0.527,3,3,1,4,4,4,1,6,1,3,4,2,4,3,49,Restricted Area,202323
1,Shot Area,In The Paint (Non-RA),62,135,0.459,0,0,0.0,0.459,8,0.129,0.871,0.0,0.0,0.129,0.871,2,2,2,4,4,4,4,7,3,1,4,2,6,1,49,In The Paint (Non-RA),202323
2,Shot Area,Mid-Range,99,224,0.442,0,0,0.0,0.442,1,0.172,0.828,0.0,0.0,0.172,0.828,1,1,3,4,4,4,6,5,2,2,4,2,5,2,49,Mid-Range,202323
3,Shot Area,Left Corner 3,8,27,0.296,8,27,0.296,0.444,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,5,1,4,4,1,2,1,5,49,Left Corner 3,202323
4,Shot Area,Right Corner 3,12,34,0.353,12,34,0.353,0.529,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,4,2,2,1,2,1,4,4,1,2,1,5,49,Right Corner 3,202323
5,Shot Area,Above the Break 3,22,71,0.31,22,71,0.31,0.465,0,0.0,0.0,0.955,0.045,0.955,0.045,4,4,5,1,1,2,3,1,4,4,3,1,3,4,49,Above the Break 3,202323
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,202323
0,Shot Area,Restricted Area,111,187,0.594,0,0,0.0,0.594,21,0.613,0.387,0.0,0.0,0.613,0.387,2,2,1,4,5,4,2,7,3,1,4,2,6,1,49,Restricted Area,1626167
1,Shot Area,In The Paint (Non-RA),26,60,0.433,0,0,0.0,0.433,3,0.615,0.385,0.0,0.0,0.615,0.385,4,4,4,4,5,4,5,6,2,2,4,2,5,2,49,In The Paint (Non-RA),1626167
2,Shot Area,Mid-Range,113,235,0.481,0,0,0.0,0.481,1,0.885,0.115,0.0,0.0,0.885,0.115,1,1,3,4,5,4,4,4,1,3,4,2,4,3,49,Mid-Range,1626167
3,Shot Area,Left Corner 3,1,8,0.125,1,8,0.125,0.188,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,1,2,1,5,49,Left Corner 3,1626167
4,Shot Area,Right Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,2,2,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,1626167
5,Shot Area,Above the Break 3,52,142,0.366,52,142,0.366,0.549,1,0.0,0.0,0.981,0.019,0.981,0.019,3,3,5,1,1,2,3,4,4,4,3,1,3,4,49,Above the Break 3,1626167
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1626167
0,Shot Area,Restricted Area,47,71,0.662,0,0,0.0,0.662,7,0.66,0.34,0.0,0.0,0.66,0.34,1,1,1,1,2,1,1,7,2,2,1,1,2,2,49,Restricted Area,202327
1,Shot Area,In The Paint (Non-RA),12,42,0.286,0,0,0.0,0.286,3,0.833,0.167,0.0,0.0,0.833,0.167,2,2,2,1,2,1,2,6,1,3,1,1,1,3,49,In The Paint (Non-RA),202327
2,Shot Area,Mid-Range,1,6,0.167,0,0,0.0,0.167,1,0.0,1.0,0.0,0.0,0.0,1.0,3,3,3,1,2,1,3,5,3,1,1,1,3,1,49,Mid-Range,202327
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,3,4,1,1,3,4,49,Left Corner 3,202327
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,3,4,1,1,3,4,49,Right Corner 3,202327
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,3,4,1,1,3,4,49,Above the Break 3,202327
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,3,4,1,1,3,4,49,Backcourt,202327
0,Shot Area,Restricted Area,32,78,0.41,0,0,0.0,0.41,18,0.25,0.75,0.0,0.0,0.25,0.75,4,4,3,3,5,3,5,7,1,3,3,2,3,3,49,Restricted Area,1627755
1,Shot Area,In The Paint (Non-RA),59,134,0.44,0,0,0.0,0.44,15,0.136,0.864,0.0,0.0,0.136,0.864,2,2,1,3,5,3,3,6,3,1,3,2,5,1,49,In The Paint (Non-RA),1627755
2,Shot Area,Mid-Range,81,193,0.42,0,0,0.0,0.42,7,0.222,0.778,0.0,0.0,0.222,0.778,1,1,2,3,5,3,4,5,2,2,3,2,4,2,49,Mid-Range,1627755
3,Shot Area,Left Corner 3,5,14,0.357,5,14,0.357,0.536,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,4,2,2,1,1,3,4,4,1,2,1,5,49,Left Corner 3,1627755
4,Shot Area,Right Corner 3,0,6,0.0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,6,5,49,Right Corner 3,1627755
5,Shot Area,Above the Break 3,37,123,0.301,37,123,0.301,0.451,1,0.0,0.0,0.432,0.568,0.432,0.568,3,3,5,1,1,2,2,3,4,4,2,1,2,4,49,Above the Break 3,1627755
6,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,2,6,5,49,Backcourt,1627755
0,Shot Area,Restricted Area,238,350,0.68,0,0,0.0,0.68,29,0.639,0.361,0.0,0.0,0.639,0.361,1,1,2,3,4,3,2,7,2,2,3,2,4,2,49,Restricted Area,202685
1,Shot Area,In The Paint (Non-RA),94,199,0.472,0,0,0.0,0.472,18,0.628,0.372,0.0,0.0,0.628,0.372,2,2,3,3,4,3,4,6,3,1,3,2,5,1,49,In The Paint (Non-RA),202685
2,Shot Area,Mid-Range,28,64,0.438,0,0,0.0,0.438,0,0.643,0.357,0.0,0.0,0.643,0.357,3,4,4,3,4,3,5,1,1,3,3,2,3,3,49,Mid-Range,202685
3,Shot Area,Left Corner 3,4,5,0.8,4,5,0.8,1.2,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,1,1,1,4,4,1,2,1,5,49,Left Corner 3,202685
4,Shot Area,Right Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,6,5,49,Right Corner 3,202685
5,Shot Area,Above the Break 3,26,68,0.382,26,68,0.382,0.574,0,0.0,0.0,0.885,0.115,0.885,0.115,4,3,5,1,1,2,3,1,4,4,2,1,2,4,49,Above the Break 3,202685
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,2,6,5,49,Backcourt,202685
0,Shot Area,Restricted Area,59,102,0.578,0,0,0.0,0.578,16,0.661,0.339,0.0,0.0,0.661,0.339,2,4,1,4,6,4,3,7,1,3,4,2,4,3,49,Restricted Area,1627756
1,Shot Area,In The Paint (Non-RA),52,115,0.452,0,0,0.0,0.452,9,0.385,0.615,0.0,0.0,0.385,0.615,3,3,2,4,6,4,5,6,2,2,4,2,5,2,49,In The Paint (Non-RA),1627756
2,Shot Area,Mid-Range,47,135,0.348,0,1,0.0,0.348,1,0.383,0.617,0.0,0.0,0.383,0.617,4,2,6,4,5,4,6,4,3,1,4,2,6,1,49,Mid-Range,1627756
3,Shot Area,Left Corner 3,19,49,0.388,19,49,0.388,0.582,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,4,2,2,2,2,1,4,4,1,2,1,5,49,Left Corner 3,1627756
4,Shot Area,Right Corner 3,14,37,0.378,14,37,0.378,0.568,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,5,3,3,3,4,1,4,4,1,2,1,5,49,Right Corner 3,1627756
5,Shot Area,Above the Break 3,110,281,0.391,110,281,0.391,0.587,2,0.0,0.0,0.727,0.273,0.727,0.273,1,1,3,1,1,1,1,5,4,4,3,1,3,4,49,Above the Break 3,1627756
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1627756
0,Shot Area,Restricted Area,107,208,0.514,0,0,0.0,0.514,33,0.262,0.738,0.0,0.0,0.262,0.738,1,1,1,4,5,4,4,7,1,3,4,2,4,3,49,Restricted Area,1627832
1,Shot Area,In The Paint (Non-RA),12,49,0.245,0,0,0.0,0.245,10,0.083,0.917,0.0,0.0,0.083,0.917,5,3,5,4,5,4,5,6,3,1,4,2,6,1,49,In The Paint (Non-RA),1627832
2,Shot Area,Mid-Range,5,27,0.185,0,0,0.0,0.185,0,0.2,0.8,0.0,0.0,0.2,0.8,6,6,6,4,5,4,6,1,2,2,4,2,5,2,49,Mid-Range,1627832
3,Shot Area,Left Corner 3,19,46,0.413,19,46,0.413,0.62,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,4,2,2,3,3,1,4,4,1,2,1,5,49,Left Corner 3,1627832
4,Shot Area,Right Corner 3,16,35,0.457,16,35,0.457,0.686,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,2,3,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,1627832
5,Shot Area,Above the Break 3,73,174,0.42,73,174,0.42,0.629,3,0.0,0.0,0.671,0.329,0.671,0.329,2,2,3,1,1,2,2,5,4,4,3,1,3,4,49,Above the Break 3,1627832
6,Shot Area,Backcourt,0,6,0.0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1627832
0,Shot Area,Restricted Area,4,8,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,2,2,2,4,4,4,3,6,1,3,4,1,1,3,49,Restricted Area,1626173
1,Shot Area,In The Paint (Non-RA),2,5,0.4,0,0,0.0,0.4,1,0.5,0.5,0.0,0.0,0.5,0.5,6,5,5,4,4,4,6,6,3,1,4,1,6,1,49,In The Paint (Non-RA),1626173
2,Shot Area,Mid-Range,3,6,0.5,0,0,0.0,0.5,0,0.667,0.333,0.0,0.0,0.667,0.333,3,3,2,4,4,4,3,1,2,2,4,1,5,2,49,Mid-Range,1626173
3,Shot Area,Left Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,2,2,2,2,2,1,4,3,1,1,1,3,49,Left Corner 3,1626173
4,Shot Area,Right Corner 3,3,4,0.75,3,4,0.75,1.125,0,0.0,0.0,1.0,0.0,1.0,0.0,3,6,1,2,3,1,1,1,4,3,1,1,1,3,49,Right Corner 3,1626173
5,Shot Area,Above the Break 3,8,27,0.296,8,27,0.296,0.444,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,6,1,1,3,5,1,4,3,1,1,1,3,49,Above the Break 3,1626173
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,1,7,3,49,Backcourt,1626173
0,Shot Area,Restricted Area,57,98,0.582,0,0,0.0,0.582,13,0.421,0.579,0.0,0.0,0.421,0.579,1,1,2,3,4,3,2,7,2,2,3,2,4,2,49,Restricted Area,203943
1,Shot Area,In The Paint (Non-RA),12,32,0.375,0,0,0.0,0.375,3,0.417,0.583,0.0,0.0,0.417,0.583,4,4,4,3,4,3,5,6,3,1,3,2,5,1,49,In The Paint (Non-RA),203943
2,Shot Area,Mid-Range,15,38,0.395,0,0,0.0,0.395,0,0.8,0.2,0.0,0.0,0.8,0.2,3,3,3,3,4,3,4,1,1,3,3,2,3,3,49,Mid-Range,203943
3,Shot Area,Left Corner 3,0,5,0.0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6,3,2,3,6,1,4,4,3,2,6,5,49,Left Corner 3,203943
4,Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,1,2,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,203943
5,Shot Area,Above the Break 3,19,60,0.317,19,60,0.317,0.475,1,0.0,0.0,0.947,0.053,0.947,0.053,2,2,5,1,1,2,3,5,4,4,2,1,2,4,49,Above the Break 3,203943
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,4,4,3,2,6,5,49,Backcourt,203943
0,Shot Area,Restricted Area,148,203,0.729,0,0,0.0,0.729,13,0.615,0.385,0.0,0.0,0.615,0.385,1,3,3,4,6,4,3,6,3,1,4,1,6,1,49,Restricted Area,202696
1,Shot Area,In The Paint (Non-RA),96,223,0.43,0,1,0.0,0.43,13,0.625,0.375,0.0,0.0,0.625,0.375,2,1,5,4,2,4,6,6,2,2,4,1,5,2,49,In The Paint (Non-RA),202696
2,Shot Area,Mid-Range,91,211,0.431,0,0,0.0,0.431,2,0.813,0.187,0.0,0.0,0.813,0.187,3,2,4,4,6,4,5,4,1,3,4,1,4,3,49,Mid-Range,202696
3,Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,7,4,2,4,7,1,4,4,4,1,7,4,49,Left Corner 3,202696
4,Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,1,1,1,4,4,1,1,1,4,49,Right Corner 3,202696
5,Shot Area,Above the Break 3,62,200,0.31,62,200,0.31,0.465,2,0.0,0.0,1.0,0.0,1.0,0.0,4,4,6,1,1,3,4,4,4,4,1,1,1,4,49,Above the Break 3,202696
6,Shot Area,Backcourt,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,1,1,1,4,4,1,1,1,4,49,Backcourt,202696
0,Shot Area,Restricted Area,145,225,0.644,0,0,0.0,0.644,20,0.524,0.476,0.0,0.0,0.524,0.476,1,1,1,4,4,4,1,7,1,3,4,3,3,4,49,Restricted Area,2548
1,Shot Area,In The Paint (Non-RA),51,134,0.381,0,0,0.0,0.381,11,0.255,0.745,0.0,0.0,0.255,0.745,3,3,2,4,4,4,5,6,2,2,4,3,5,2,49,In The Paint (Non-RA),2548
2,Shot Area,Mid-Range,71,212,0.335,0,0,0.0,0.335,2,0.254,0.746,0.0,0.0,0.254,0.746,2,2,3,4,4,4,6,5,3,1,4,3,6,1,49,Mid-Range,2548
3,Shot Area,Left Corner 3,5,19,0.263,5,19,0.263,0.395,0,0.0,0.0,0.8,0.2,0.8,0.2,5,5,6,2,2,3,4,1,4,4,2,2,2,5,49,Left Corner 3,2548
4,Shot Area,Right Corner 3,2,6,0.333,2,6,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,4,3,3,1,2,1,4,4,1,3,1,6,49,Right Corner 3,2548
5,Shot Area,Above the Break 3,25,86,0.291,25,86,0.291,0.436,0,0.0,0.0,0.44,0.56,0.44,0.56,4,4,5,1,1,2,3,1,4,4,3,1,4,3,49,Above the Break 3,2548
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,2548
0,Shot Area,Restricted Area,71,121,0.587,0,0,0.0,0.587,12,0.099,0.901,0.0,0.0,0.099,0.901,1,1,1,4,5,4,2,7,3,1,4,3,6,1,49,Restricted Area,203079
1,Shot Area,In The Paint (Non-RA),12,38,0.316,0,0,0.0,0.316,7,0.167,0.833,0.0,0.0,0.167,0.833,4,4,5,4,5,4,6,6,2,2,4,3,5,2,49,In The Paint (Non-RA),203079
2,Shot Area,Mid-Range,28,81,0.346,0,0,0.0,0.346,0,0.357,0.643,0.0,0.0,0.357,0.643,3,3,4,4,5,4,5,1,1,3,4,3,4,3,49,Mid-Range,203079
3,Shot Area,Left Corner 3,8,19,0.421,8,19,0.421,0.632,0,0.0,0.0,0.75,0.25,0.75,0.25,6,6,2,3,3,1,1,1,4,4,2,2,2,5,49,Left Corner 3,203079
4,Shot Area,Right Corner 3,11,29,0.379,11,29,0.379,0.569,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,3,2,2,2,3,1,4,4,1,3,1,6,49,Right Corner 3,203079
5,Shot Area,Above the Break 3,33,121,0.273,33,121,0.273,0.409,0,0.0,0.0,0.697,0.303,0.697,0.303,2,1,6,1,1,3,4,1,4,4,3,1,3,4,49,Above the Break 3,203079
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,203079
0,Shot Area,Restricted Area,185,342,0.541,0,0,0.0,0.541,51,0.151,0.849,0.0,0.0,0.151,0.849,2,2,1,4,5,4,3,7,2,2,4,3,5,2,49,Restricted Area,202689
1,Shot Area,In The Paint (Non-RA),53,139,0.381,0,0,0.0,0.381,22,0.132,0.868,0.0,0.0,0.132,0.868,4,4,5,4,5,4,6,6,3,1,4,3,6,1,49,In The Paint (Non-RA),202689
2,Shot Area,Mid-Range,119,281,0.423,0,0,0.0,0.423,8,0.16,0.84,0.0,0.0,0.16,0.84,3,3,2,4,5,4,5,4,1,3,4,3,4,3,49,Mid-Range,202689
