,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,CFID,CFPARAMS,PID
498,Overall,2017-18,41,23,18,0.561,34.4,109.1,105.4,3.7,0.425,2.49,29.7,0.017,0.098,0.058,11.9,0.466,0.515,0.286,101.09,0.13,280,667,6.8,16.3,0.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202322
499,Overall,2017-18,30,17,13,0.567,28.4,106.0,107.0,-1.0,0.115,1.54,17.8,0.027,0.102,0.066,11.5,0.466,0.517,0.163,103.59,0.06,110,247,3.7,8.2,0.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627820
500,Overall,2017-18,16,8,8,0.5,9.2,98.6,109.2,-10.6,0.17,8.0,35.1,0.016,0.105,0.063,4.4,0.46,0.525,0.096,94.81,0.082,8,25,0.5,1.6,0.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628476
501,Overall,2017-18,3,1,2,0.333,8.9,108.2,114.5,-6.3,0.0,0.0,0.0,0.154,0.208,0.18,6.6,0.583,0.599,0.254,92.34,0.151,7,12,2.3,4.0,0.583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627866
502,Overall,2017-18,65,18,47,0.277,33.0,102.1,111.6,-9.5,0.069,1.0,6.3,0.062,0.105,0.083,6.3,0.507,0.541,0.249,102.6,0.107,529,1063,8.1,16.4,0.498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203933
503,Overall,2017-18,17,7,10,0.412,13.4,104.4,103.2,1.2,0.045,1.17,7.9,0.0,0.182,0.092,6.8,0.465,0.497,0.158,100.19,0.052,25,72,1.5,4.2,0.347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,204037
504,Overall,2017-18,10,1,9,0.1,12.0,99.0,116.0,-17.0,0.044,1.0,12.5,0.066,0.144,0.103,12.5,0.333,0.333,0.102,97.78,0.019,6,24,0.6,2.4,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627821
505,Overall,2017-18,18,8,10,0.444,13.1,100.0,122.4,-22.4,0.139,1.47,26.1,0.035,0.141,0.083,17.8,0.488,0.527,0.113,101.05,0.058,19,43,1.1,2.4,0.442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627362
506,Overall,2017-18,73,52,21,0.712,13.7,104.5,99.5,5.0,0.22,1.73,21.9,0.078,0.186,0.135,12.7,0.575,0.6,0.227,97.31,0.145,216,378,3.0,5.2,0.571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2561
507,Overall,2017-18,80,47,33,0.588,36.4,110.0,104.4,5.7,0.464,2.15,26.1,0.055,0.254,0.151,12.1,0.477,0.524,0.332,101.19,0.186,757,1687,9.5,21.1,0.449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201566
508,Overall,2017-18,17,7,10,0.412,8.2,102.7,88.6,14.1,0.098,1.5,15.8,0.039,0.149,0.096,10.6,0.606,0.646,0.149,101.97,0.124,16,33,0.9,1.9,0.485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628401
509,Overall,2017-18,6,2,4,0.333,13.3,102.5,103.0,-0.5,0.034,2.0,9.8,0.045,0.11,0.079,4.9,0.563,0.577,0.105,98.32,0.057,7,16,1.2,2.7,0.438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627855
510,Overall,2017-18,15,1,14,0.067,13.9,93.2,110.8,-17.6,0.05,0.75,6.8,0.019,0.147,0.081,9.0,0.466,0.461,0.169,102.43,0.049,25,73,1.7,4.9,0.342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628510
511,Overall,2017-18,16,2,14,0.125,11.2,97.1,103.1,-6.0,0.213,0.83,14.5,0.024,0.122,0.074,17.3,0.506,0.53,0.282,100.28,0.087,40,86,2.5,5.4,0.465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627785
512,Overall,2017-18,54,30,24,0.556,25.3,101.4,103.8,-2.4,0.068,0.59,6.7,0.135,0.354,0.242,11.4,0.542,0.573,0.24,99.19,0.176,312,578,5.8,10.7,0.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202355
513,Overall,2017-18,82,47,35,0.573,36.3,111.0,107.7,3.3,0.08,1.16,9.2,0.031,0.107,0.069,7.9,0.481,0.505,0.232,98.79,0.076,569,1300,6.9,15.9,0.438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203952
514,Overall,2017-18,5,1,4,0.2,6.7,94.3,81.5,12.8,0.091,0.0,29.1,0.056,0.231,0.147,0.0,0.375,0.41,0.062,100.77,0.084,1,4,0.2,0.8,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628451
515,Overall,2017-18,19,10,9,0.526,8.0,110.1,106.4,3.7,0.075,1.8,16.4,0.035,0.079,0.057,9.1,0.385,0.405,0.129,96.68,0.034,13,39,0.7,2.1,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2863
516,Overall,2017-18,5,1,4,0.2,14.1,90.7,92.3,-1.6,0.195,1.14,21.6,0.043,0.271,0.158,18.9,0.389,0.455,0.186,96.59,0.089,7,18,1.4,3.6,0.389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626210
517,Overall,2017-18,38,17,21,0.447,18.6,105.5,106.7,-1.2,0.086,2.15,16.1,0.019,0.066,0.043,7.5,0.497,0.512,0.138,100.39,0.053,87,197,2.3,5.2,0.442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203710
518,Overall,2017-18,2,1,1,0.5,4.3,33.9,61.5,-27.6,0.0,0.0,0.0,0.0,0.143,0.056,0.0,0.25,0.25,0.185,113.06,0.0,1,4,0.5,2.0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202682
519,Overall,2017-18,79,42,37,0.532,32.8,110.6,110.0,0.6,0.254,1.78,18.9,0.017,0.066,0.042,10.6,0.505,0.574,0.292,102.43,0.127,582,1337,7.4,16.9,0.435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,101150
520,Overall,2017-18,78,33,45,0.423,25.7,108.0,105.5,2.4,0.069,1.45,12.3,0.04,0.155,0.098,8.5,0.57,0.603,0.147,101.14,0.093,258,563,3.3,7.2,0.458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,101107
521,Overall,2017-18,21,7,14,0.333,14.6,106.9,113.9,-7.1,0.071,0.84,10.2,0.08,0.152,0.116,12.1,0.518,0.544,0.196,101.16,0.079,51,109,2.4,5.2,0.468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627786
522,Overall,2017-18,3,1,2,0.333,3.8,131.3,56.3,75.0,0.0,0.0,0.0,0.0,0.091,0.056,14.3,0.417,0.417,0.303,95.07,0.0,2,6,0.7,2.0,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628475
523,Overall,2017-18,22,12,10,0.545,3.2,89.7,118.6,-28.9,0.075,0.75,12.6,0.033,0.17,0.093,16.8,0.625,0.622,0.141,94.26,0.065,9,16,0.4,0.7,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628391
524,Overall,2017-18,15,6,9,0.4,18.3,105.2,104.1,1.0,0.056,1.25,9.9,0.012,0.114,0.062,7.9,0.636,0.634,0.148,98.11,0.067,38,81,2.5,5.4,0.469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203966
525,Overall,2017-18,68,33,35,0.485,24.7,103.7,102.1,1.6,0.134,1.92,19.5,0.042,0.201,0.121,10.1,0.474,0.496,0.163,98.19,0.092,207,488,3.0,7.2,0.424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626159
526,Overall,2017-18,9,2,7,0.222,4.4,108.5,82.4,26.1,0.0,0.0,0.0,0.026,0.243,0.132,10.6,0.438,0.444,0.205,100.45,0.084,6,16,0.7,1.8,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203481
527,Overall,2017-18,5,3,2,0.6,3.8,110.2,106.6,3.5,0.077,0.0,14.3,0.053,0.067,0.059,0.0,0.167,0.167,0.138,88.37,-0.026,1,6,0.2,1.2,0.167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203489
528,Overall,2017-18,28,11,17,0.393,13.6,104.4,98.5,5.9,0.056,1.63,9.5,0.1,0.187,0.143,5.8,0.578,0.596,0.146,96.91,0.14,59,102,2.1,3.6,0.578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201148
529,Overall,2017-18,69,49,20,0.71,20.8,109.8,102.1,7.8,0.202,2.56,26.3,0.036,0.121,0.078,10.2,0.53,0.574,0.174,98.34,0.116,201,432,2.9,6.3,0.465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626153
530,Overall,2017-18,33,24,9,0.727,7.1,102.9,104.6,-1.7,0.107,1.33,16.2,0.071,0.164,0.115,12.2,0.525,0.559,0.151,97.75,0.08,26,61,0.8,1.8,0.426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627824
531,Overall,2017-18,6,4,2,0.667,10.2,95.7,110.2,-14.6,0.053,2.0,10.2,0.0,0.036,0.018,5.1,0.464,0.511,0.137,93.63,0.024,5,14,0.8,2.3,0.357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203923
532,Overall,2017-18,53,28,25,0.528,10.5,101.9,107.4,-5.5,0.103,1.5,14.8,0.023,0.102,0.062,9.9,0.497,0.521,0.178,97.45,0.07,80,186,1.5,3.5,0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626202
533,Overall,2017-18,80,56,24,0.7,17.4,108.5,105.3,3.1,0.038,0.92,6.1,0.016,0.082,0.05,6.6,0.538,0.562,0.176,100.99,0.061,201,488,2.5,6.1,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201156
534,Overall,2017-18,81,48,33,0.593,32.2,108.6,104.2,4.4,0.085,1.45,13.1,0.081,0.141,0.112,9.0,0.521,0.528,0.175,97.55,0.091,421,864,5.2,10.7,0.487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201152
535,Overall,2017-18,33,14,19,0.424,19.0,105.3,105.0,0.3,0.075,0.94,12.0,0.114,0.209,0.159,12.8,0.551,0.602,0.156,100.4,0.096,85,156,2.6,4.7,0.545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203469
536,Overall,2017-18,66,27,39,0.409,16.8,105.7,106.1,-0.3,0.063,1.0,10.2,0.105,0.185,0.145,10.2,0.575,0.598,0.161,100.69,0.096,187,334,2.8,5.1,0.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203092
537,Overall,2017-18,54,17,37,0.315,15.3,97.4,109.8,-12.4,0.086,1.07,13.8,0.017,0.165,0.088,12.9,0.425,0.445,0.16,97.19,0.042,81,234,1.5,4.3,0.346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627835
538,Overall,2017-18,32,21,11,0.656,6.7,107.2,114.1,-6.9,0.039,0.45,5.2,0.134,0.203,0.169,11.5,0.731,0.746,0.183,100.98,0.132,49,67,1.5,2.1,0.731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627790
539,Overall,2017-18,43,19,24,0.442,9.5,100.2,96.2,4.0,0.095,0.96,12.8,0.115,0.187,0.152,13.3,0.5,0.557,0.178,101.01,0.108,61,122,1.4,2.8,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627826
